Store_ID,Store_Name,Store_Zip,Search_Term,SKU,Name,Brand,Price_Current,Price_Regular,Price_Label,Discount_End,Unit_Size,Unit_Type,Is_Keto,Is_Vegan,Is_GlutenFree,Image_URL
3000,ShopRite Corporate,08818,Fish,00248316000004,"Fresh Norwegian Salmon Portion, 5 oz",Fresh,4.99,4.99,On Sale!,2025-12-14,1.0,each,False,False,False,https://images.cdn.shoprite.com/cell/00248316000004_1
3000,ShopRite Corporate,08818,Fish,00217375000003,Fresh Tray Wrapped Branzini,Fresh,10.99,10.99,,,1.0,pound,True,False,False,https://images.cdn.shoprite.com/cell/00217375000003_1
3000,ShopRite Corporate,08818,Fish,00208218000007,Fresh Whiting Fillet,Fresh,7.99,7.99,,,1.0,pound,True,False,False,https://assets.wakefern.com/is/image/wakefern/20821800000-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Fish,00208447000007,Fresh Wild Caught Snapper Fillet,Fresh,19.99,19.99,,,1.0,pound,True,False,False,https://assets.wakefern.com/is/image/wakefern/20844700000-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Fish,00298748000004,Pre Packaged Previously Frozen Alaska Cod Fillet,Fresh,7.99,7.99,On Sale! Limit 4 lbs,2025-12-14,1.0,pound,True,False,False,https://assets.wakefern.com/is/image/wakefern/29874800000-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Fish,00208314000000,"Salted Cod Fillet, Boneless, Jumbo, Tray Wrapped",Fresh,17.99,17.99,,,1.0,pound,False,False,False,https://images.cdn.shoprite.com/cell/00208314000000_1
3000,ShopRite Corporate,08818,Fish,00298723000005,"Wild Caught Cod Fillets, Fresh Pre-Pack, 1 pound",Fresh,7.99,7.99,On Sale! Limit 4 lbs,2025-12-14,1.0,pound,False,False,False,https://assets.wakefern.com/is/image/wakefern/29872300000-001-1?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Fish,00248888000006,"Wild Caught Fresh Alaska Cod Fillet, Tray Wrapped, Previously Frozen",Fresh,7.99,7.99,On Sale! Limit 4 lbs,2025-12-14,1.0,pound,True,False,False,https://images.cdn.shoprite.com/cell/00248888000006_1
3000,ShopRite Corporate,08818,Fish,00208206000002,Wild Caught Fresh Icelandic Haddock Fillet,Fresh,14.99,14.99,On Sale! Limit 4 lbs,2025-12-14,1.0,pound,True,False,False,https://images.cdn.shoprite.com/cell/00208206000002_1
3000,ShopRite Corporate,08818,Fish,00248307000006,"Fresh Norwegian Salmon Fillet, Antibiotic Free, Non-GMO",Fresh,12.99,12.99,,,1.0,pound,True,False,False,https://images.cdn.shoprite.com/cell/00248307000006_1
3000,ShopRite Corporate,08818,Fish,00208200000008,Farm Raised Fresh Atlantic Salmon Fillet,Fresh,7.99,7.99,On Sale! Limit 4 lbs,2025-12-14,1.0,pound,True,False,False,https://images.cdn.shoprite.com/cell/00208200000008_1
3000,ShopRite Corporate,08818,Fish,00248678000001,Wild Caught Fresh Ocean Perch Fillet,Fresh,14.99,14.99,,,1.0,pound,True,False,False,https://images.cdn.shoprite.com/cell/00248678000001_1
3000,ShopRite Corporate,08818,Fish,00208231000008,Wild Caught Fresh Swordfish Steak,Fresh,19.99,19.99,,,1.0,pound,False,False,False,https://images.cdn.shoprite.com/cell/00208231000008_1
3000,ShopRite Corporate,08818,Fish,00208311000003,Wild Caught Previously Frozen Alaska Cod Fillet,Fresh,7.99,7.99,On Sale! Limit 4 lbs,2025-12-14,1.0,pound,True,False,False,https://images.cdn.shoprite.com/cell/00208311000003_1
3000,ShopRite Corporate,08818,Fish,00298919000000,Wild Caught Previously Frozen Cod Fillet,Fresh,7.99,7.99,On Sale! Limit 4 lbs,2025-12-14,1.0,pound,True,False,False,https://images.cdn.shoprite.com/cell/00298919000000_1
3000,ShopRite Corporate,08818,Fish,00217339000001,Wild Caught Previously Frozen Flounder Fillet,Fresh,7.99,7.99,On Sale! Limit 4 lbs,2025-12-14,1.0,pound,True,False,False,https://images.cdn.shoprite.com/cell/00217339000001_1
3000,ShopRite Corporate,08818,Fish,00217354000000,Tuna Loins,Fresh,11.99,11.99,,,1.0,pound,True,False,False,https://assets.wakefern.com/is/image/wakefern/21735400000-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Fish,00044400154406,"Gorton's Fish Sandwich Breaded Fish Fillets, 8 count, 18.3 oz",Gorton's,5.99,5.99,On Sale!,2025-12-14,1.0,ounce,False,False,False,https://images.cdn.shoprite.com/cell/00044400154406_1
3000,ShopRite Corporate,08818,Fish,00732973910009,"A&B Salmon Gefilte Fish, 22 oz",A&B,13.99,13.99,,,1.0,ounce,False,False,False,https://storage.googleapis.com/images-prs-prd-c7e7986.prs.prd.v8.commerce.mi9cloud.com/srs/img/missing-Image-Square.svg
3000,ShopRite Corporate,08818,Fish,00044400138307,"Gorton's Cod Fish Sticks, 14.6 oz",Gorton's,8.99,8.99,On Sale!,2025-12-14,1.0,ounce,False,False,False,https://images.cdn.shoprite.com/cell/00044400138307_1
3000,ShopRite Corporate,08818,Cheese,00031142000344," BelGioioso Fresh Mozzarella All-Natural Ciliegine Cheese, 8 oz",BelGioioso,5.99,5.99,,,1.0,ounce,True,False,True,https://images.cdn.shoprite.com/cell/00031142000344_1
3000,ShopRite Corporate,08818,Cheese,00041387331264,"4C All Natural Parmesan Grated Cheese, 6 oz",4C,5.49,5.49,,,1.0,ounce,True,False,False,https://images.cdn.shoprite.com/cell/00041387331264_1
3000,ShopRite Corporate,08818,Cheese,00078354717004,"Cabot Creamery Horseradish Cheddar Cheese, 8 oz",Cabot Creamery,3.49,3.49,,,1.0,ounce,True,False,True,https://images.cdn.shoprite.com/cell/00078354717004_1
3000,ShopRite Corporate,08818,Cheese,00078354702185,"Cabot Creamery Monterey Jack Cheese, 8 oz",Cabot Creamery,3.49,3.49,,,1.0,ounce,True,False,True,https://images.cdn.shoprite.com/cell/00078354702185_1
3000,ShopRite Corporate,08818,Cheese,00034500446525,"Land O Lakes Muenster Cheese, 10 count, 8 oz",Land O Lakes,5.49,5.49,,,1.0,ounce,True,False,False,https://assets.wakefern.com/is/image/wakefern/3450044652-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Cheese,00078354707593,"Cabot Creamery Pepper Jack Natural Cheese, 8 oz",Cabot Creamery,3.49,3.49,,,1.0,ounce,True,False,True,https://images.cdn.shoprite.com/cell/00078354707593_1
3000,ShopRite Corporate,08818,Cheese,00041387371260,"4C All Natural Parmesan-Romano Grated Cheese, 6 oz",4C,5.49,5.49,,,1.0,ounce,True,False,False,https://images.cdn.shoprite.com/cell/00041387371260_1
3000,ShopRite Corporate,08818,Cheese,00041387327908,"4C HomeStyle Parmesan Grated Cheese, 6 oz",4C,5.49,5.49,,,1.0,ounce,True,False,False,https://images.cdn.shoprite.com/cell/00041387327908_1
3000,ShopRite Corporate,08818,Cheese,00041387116274,"4C HomeStyle Parmesan-Romano Grated Cheese, 6 oz",4C,5.49,5.49,,,1.0,ounce,True,False,False,https://images.cdn.shoprite.com/cell/00041387116274_1
3000,ShopRite Corporate,08818,Cheese,00036514237526,"Adams Reserve Cracker Cuts Cheese, 30 count, 10 oz",Adams Reserve,5.99,5.99,On Sale!,2025-12-14,1.0,ounce,True,False,False,https://images.cdn.shoprite.com/cell/00036514237526_1
3000,ShopRite Corporate,08818,Cheese,00078354722350,"Cabot Creamery Gouda Premium Natural Cheese, 8 oz",Cabot Creamery,3.49,3.49,,,1.0,ounce,True,False,True,https://images.cdn.shoprite.com/cell/00078354722350_1
3000,ShopRite Corporate,08818,Cheese,00036514237670,"Adams Reserve New York Extra Sharp Cheddar Cheese Slices, 16 oz",Adams Reserve,5.99,5.99,On Sale!,2025-12-14,1.0,ounce,True,False,False,https://assets.wakefern.com/is/image/wakefern/3651423767-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Cheese,00036514237175,"Adams Reserve New York Extra Sharp Cheddar Cheese, 16 oz",Adams Reserve,5.99,5.99,On Sale!,2025-12-14,1.0,ounce,True,False,False,https://assets.wakefern.com/is/image/wakefern/3651423717-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Cheese,00071448214137,"Alouette Brie Double Crème Soft Ripened Cheese, 13.2 oz",Alouette,14.99,14.99,,,1.0,ounce,True,False,True,https://assets.wakefern.com/is/image/wakefern/7144821413-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Cheese,00071448303053,"Alouette Feta Cheese Crumbles, 4 oz",Alouette,3.99,3.99,On Sale! Limit 4,2025-12-14,1.0,ounce,False,False,False,https://assets.wakefern.com/is/image/wakefern/7144830305-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Cheese,00046100007433,"Sargento Pepper Jack Natural Cheese Snacks, 0.75 oz, 12 count",Sargento,5.69,5.69,,,1.0,ounce,True,False,False,https://images.cdn.shoprite.com/cell/00046100007433_596
3000,ShopRite Corporate,08818,Cheese,00071448300939,"Alouette Garden Vegetable Soft Spreadable Cheese, 6.5 oz",Alouette,6.99,6.99,,,1.0,ounce,False,False,True,https://assets.wakefern.com/is/image/wakefern/7144830093-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Cheese,00071448300144,"Alouette Garlic & Herbs Soft Spreadable Cheese, 6.5 oz",Alouette,6.99,6.99,,,1.0,ounce,False,False,True,https://assets.wakefern.com/is/image/wakefern/7144830014-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Cheese,00071448127116,"Alouette Garlic & Herbs Spreadable Brie, 5 oz",Alouette,6.99,6.99,,,1.0,ounce,True,False,True,https://assets.wakefern.com/is/image/wakefern/7144812711-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Cheese,00071448218067,"Alouette Parmesan Basil Soft Spreadable Cheese, 6.5 oz",Alouette,6.99,6.99,,,1.0,ounce,False,False,True,https://images.cdn.shoprite.com/cell/00071448218067_1
3000,ShopRite Corporate,08818,Cheese,00071448300571,"Alouette Smoky Jalapeño Soft Spreadable Cheese, 6.5 oz",Alouette,6.99,6.99,,,1.0,ounce,False,False,True,https://assets.wakefern.com/is/image/wakefern/7144830057-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Cheese,00071448300199,"Alouette Spinach & Artichoke Soft Spreadable Cheese, 6.5 oz",Alouette,6.99,6.99,,,1.0,ounce,False,False,True,https://assets.wakefern.com/is/image/wakefern/7144830019-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Cheese,00071448127109,"Alouette Spreadable Brie, 5 oz",Alouette,6.99,6.99,,,1.0,ounce,True,False,True,https://assets.wakefern.com/is/image/wakefern/7144812710-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Cheese,00071448300854,"Alouette Toasted Everything Soft Spreadable Cheese, 6.5 oz",Alouette,6.99,6.99,,,1.0,ounce,False,False,True,https://assets.wakefern.com/is/image/wakefern/7144830085-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Cheese,00711565112304,"Alpenhaus Le Gruyère Cheese, 8 oz",Alpenhaus,13.99,13.99,,,1.0,ounce,True,False,False,https://images.cdn.shoprite.com/cell/00711565112304_1
3000,ShopRite Corporate,08818,Cheese,00042634771055,"Alpine Lace 25% Reduced Fat Provolone Cheese with Smoke Flavor Packaged Slices, 8oz 10 Slices",Alpine Lace,5.99,5.99,,,1.0,ounce,False,False,False,https://images.cdn.shoprite.com/cell/00042634771055_1
3000,ShopRite Corporate,08818,Cheese,00042634771017,"Alpine Lace 25% Reduced Fat Swiss Cheese Packaged Slices, 8oz 10 Slices",Alpine Lace,5.99,5.99,,,1.0,ounce,False,False,False,https://images.cdn.shoprite.com/cell/00042634771017_1
3000,ShopRite Corporate,08818,Cheese,00042634771048,"Alpine Lace 25% Reduced Sodium Muenster Cheese Packaged Slices, 8oz 10 Slices",Alpine Lace,5.99,5.99,,,1.0,ounce,False,False,False,https://images.cdn.shoprite.com/cell/00042634771048_1
3000,ShopRite Corporate,08818,Cheese,00236047000004,Ambriola Auricchio Imported Provolone Cheese,Ambriola,16.99,16.99,,,1.0,pound,True,False,False,https://images.cdn.shoprite.com/cell/00236047000004_322
3000,ShopRite Corporate,08818,Cheese,00277449000001,Ambriola Pecorino Romano Piccante Cheese,Ambriola,16.99,16.99,,,1.0,pound,True,False,False,https://images.cdn.shoprite.com/cell/00277449000001_322
3000,ShopRite Corporate,08818,Cheese,00850000428065,"Amstelvelder Muenster Premium Sliced Cheese, 5.29 oz",Amstelvelder,6.19,6.19,On Sale!,2025-12-14,1.0,ounce,True,False,False,https://images.cdn.shoprite.com/cell/00850000428065_1
3000,ShopRite Corporate,08818,Cheese,00850000428058,"Amstelvelder Pepper Jack Premium Sliced Cheese, 5.29 oz",Amstelvelder,6.19,6.19,On Sale!,2025-12-14,1.0,ounce,True,False,False,https://images.cdn.shoprite.com/cell/00850000428058_1
3000,ShopRite Corporate,08818,Cheese,00850000428041,"Amstelvelder Premium Edam Sliced Cheese, 5.29 oz",Amstelvelder,6.19,6.19,On Sale!,2025-12-14,1.0,ounce,True,False,False,https://images.cdn.shoprite.com/cell/00850000428041_1
3000,ShopRite Corporate,08818,Cheese,00277892000009,Andanzas Aged 6 Month Spanish Manchego Cheese,Andanzas,22.99,22.99,,,1.0,pound,True,False,False,https://images.cdn.shoprite.com/cell/00277892000009_322
3000,ShopRite Corporate,08818,Cheese,00856475007002,"Artikaas Smoked Gouda, 6 oz",Artikaas,5.99,5.99,,,1.0,ounce,True,False,False,https://images.cdn.shoprite.com/cell/00856475007002_1
3000,ShopRite Corporate,08818,Cheese,00856475007026,"Artikaas Youngsters Red Wax Gouda, 6 oz",Artikaas,5.99,5.99,,,1.0,ounce,True,False,False,https://images.cdn.shoprite.com/cell/00856475007026_1
3000,ShopRite Corporate,08818,Vegetable,00087052129477,"Veggie Wash Fruit and Vegetable Wash, 16 fl oz",Veggie Wash,4.99,4.99,,,1.0,fluidOunceUS,False,False,False,https://images.cdn.shoprite.com/cell/00087052129477_1
3000,ShopRite Corporate,08818,Vegetable,00000000046268,Fresh Jicama Vegetable,Fresh,2.99,2.99,,,1.0,pound,False,False,False,https://assets.wakefern.com/is/image/wakefern/4626-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00041224451063,"Roland Cut Baby Corn, 15 oz",Roland,2.99,2.99,,,1.0,ounce,False,True,False,https://images.cdn.shoprite.com/cell/00041224451063_1
3000,ShopRite Corporate,08818,Vegetable,00069588612869,"Wesson Pure Vegetable Oil, 40 fl oz",Wesson,3.99,3.99,On Sale!,2025-12-14,1.0,fluidOunceUS,False,True,False,https://assets.wakefern.com/is/image/wakefern/6958861286-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00027000612323,"Wesson Pure Vegetable Oil, 1 gal",Wesson,13.49,13.49,,,1.0,fluidOunceUS,False,True,False,https://assets.wakefern.com/is/image/wakefern/2700061232-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00027000612842,"Wesson Pure Vegetable Oil, 64 fl oz",Wesson,7.49,7.49,,,1.0,fluidOunceUS,False,True,False,https://assets.wakefern.com/is/image/wakefern/2700061284-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00029899010013,"Chang Farm Bean Sprouts, 12 oz bag",Chang Farm,1.99,1.99,,,1.0,each,False,False,False,https://assets.wakefern.com/is/image/wakefern/PRO2790?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00000000030649,"Fresh Aloe Vera Leaf, each",Fresh,1.49,1.49,,,1.0,each,False,False,False,https://assets.wakefern.com/is/image/wakefern/3064-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00000000045155,"Fresh Anise Florence/Sweet Fennel/Fennel, each",Fresh,2.99,2.99,,,1.0,each,False,False,False,https://assets.wakefern.com/is/image/wakefern/4515-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00000000046121,Fresh Ginger,Fresh,0.93,0.93,,,1.0,pound,False,False,False,https://images.cdn.shoprite.com/cell/00000000046121_1
3000,ShopRite Corporate,08818,Vegetable,00000000046251,Fresh Horseradish,Fresh,4.99,4.99,,,1.0,pound,False,False,False,https://images.cdn.shoprite.com/cell/00000000046251_1
3000,ShopRite Corporate,08818,Vegetable,00000000046442,Fresh Malanga Coco,Fresh,2.98,2.98,,,1.0,pound,False,False,False,https://assets.wakefern.com/is/image/wakefern/4644-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00209828000005,Fresh Okra,Fresh,3.99,3.99,,,1.0,each,False,False,False,https://securecontent.shoprite.com/api/images/v7/products/750170/dimensions/144x144_padded/jpg
3000,ShopRite Corporate,08818,Vegetable,00000000092166,"Fresh Radishes, 6 oz bag",Fresh,1.69,1.69,,,1.0,each,False,False,False,https://assets.wakefern.com/is/image/wakefern/9216-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00000000092111,"Fresh Red Radish, 1 lb bag",Fresh,3.99,3.99,,,1.0,each,False,False,False,https://images.cdn.shoprite.com/cell/00000000092111.jpg
3000,ShopRite Corporate,08818,Vegetable,00000000046190,"Fresh Turnip Tops, bunch",Fresh,2.19,2.19,,,1.0,pound,False,False,False,https://assets.wakefern.com/is/image/wakefern/4619-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00000000032766,Fresh White Name Root,Fresh,1.56,1.56,,,1.0,pound,False,False,False,https://assets.wakefern.com/is/image/wakefern/3276-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00000000048392,Fresh Yautia Blanca,Fresh,1.5,1.5,,,1.0,pound,False,False,False,https://assets.wakefern.com/is/image/wakefern/4839-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00000000031707,Fresh Yautia Lila,Fresh,0.9,0.9,,,1.0,pound,False,False,False,https://assets.wakefern.com/is/image/wakefern/3170-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00000000048194,Fresh Yucca Root,Fresh,3.47,3.47,,,1.0,pound,False,False,False,https://assets.wakefern.com/is/image/wakefern/4819-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00037842053239,"Frieda's Turmeric, 6 oz",Frieda's,3.99,3.99,,,1.0,each,False,True,False,https://assets.wakefern.com/is/image/wakefern/3784205323-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00611123220000,"B&W Baby Arugula, 4 oz bag",B&W,3.49,3.49,,,1.0,each,False,True,False,https://assets.wakefern.com/is/image/wakefern/61112322000-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00000000946292,"Fresh Organic Leeks, bunch",Fresh,4.99,4.99,,,1.0,each,False,False,False,https://assets.wakefern.com/is/image/wakefern/94629-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00000000940894,"Fresh Organic Red Radishes, bunch",Fresh,2.49,2.49,,,1.0,each,False,False,False,https://assets.wakefern.com/is/image/wakefern/94089-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00079473041018,"Jonathan Sprouts Organic Alfalfa Sprouts, 4 oz",Jonathan Sprouts,3.99,3.99,,,1.0,each,False,True,False,https://assets.wakefern.com/is/image/wakefern/7947304101-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Vegetable,00079473041162,"Jonathan Sprouts Organic Pea Shoots, 4 oz",Jonathan Sprouts,3.99,3.99,,,1.0,ounce,False,True,False,https://images.cdn.shoprite.com/cell/00079473041162_1
3000,ShopRite Corporate,08818,Vegetable,00079473213033,"Jonathan Sprouts Organic Rainbow Mix Microgreens, 2 oz",Jonathan Sprouts,3.99,3.99,,,1.0,ounce,False,False,False,https://images.cdn.shoprite.com/cell/00079473213033_1
3000,ShopRite Corporate,08818,Vegetable,00041190075805,"Bowl & Basket Broccoli Slaw, 12 oz bag",Bowl & Basket,2.99,2.99,,,1.0,each,False,True,False,https://images.cdn.shoprite.com/cell/00041190075805_1
3000,ShopRite Corporate,08818,Vegetable,00071464200800,"Bolthouse Farms 100% Carrot Juice, 52 fl oz",Bolthouse Farms,7.99,7.99,,,1.0,fluidOunceUS,False,True,True,https://images.cdn.shoprite.com/cell/00071464200800_1
3000,ShopRite Corporate,08818,Vegetable,00724500367394,"IOS Love Organic 100% Organic Green Juice, 33.8 fl oz",IOS Love Organic,7.49,7.49,,,1.0,ounce,False,True,True,https://images.cdn.shoprite.com/cell/00724500367394_1
3000,ShopRite Corporate,08818,Vegetable,00073490159008,"Wonder Beet Organic Beet + Cherry Juice, 8.45 fl oz",Wonder Beet,4.69,4.69,,,1.0,fluidOunceUS,False,True,False,https://images.cdn.shoprite.com/cell/00073490159008_1
3000,ShopRite Corporate,08818,Vegetable,00073490159039,"Wonder Beet Organic Beet + Lemon + Ginger Juice, 8.45 fl oz",Wonder Beet,4.69,4.69,,,1.0,fluidOunceUS,False,True,False,https://images.cdn.shoprite.com/cell/00073490159039_1
3000,ShopRite Corporate,08818,Vegetable,00073490159022,"Wonder Beet Organic Beet + Veggie Juice, 8.45 fl oz",Wonder Beet,4.69,4.69,,,1.0,fluidOunceUS,False,True,False,https://images.cdn.shoprite.com/cell/00073490159022_1
3000,ShopRite Corporate,08818,Vegetable,00041190075751,"Bowl & Basket Broccoli Florets & Baby Carrots Mixed Vegetables, 12 oz bag",Bowl & Basket,3.49,3.49,,,1.0,each,False,True,False,https://images.cdn.shoprite.com/cell/00041190075751_1
3000,ShopRite Corporate,08818,Fruit,00810051010916,"Sundia True Fruit Mandarin Orange, 32 oz",True Fruit,6.99,6.99,,,1.0,ounce,False,False,True,https://assets.wakefern.com/is/image/wakefern/81005101091-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Fruit,00853602002770,"Columbia Fruit Columbia Star Blackberries, 40 oz",Columbia Fruit,9.99,9.99,On Sale!,2025-12-14,1.0,ounce,False,True,True,https://assets.wakefern.com/is/image/wakefern/85360200277-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Fruit,00848860001313,"Materne GoGo Squeez Organic Fruit on the Go, 3.2 oz, 12 count",GoGo Squeez,11.99,11.99,,,1.0,ounce,False,False,False,https://images.cdn.shoprite.com/cell/00848860001313_597
3000,ShopRite Corporate,08818,Fruit,00848860049742,"GoGo Squeez Active Blueberry, Strawberry & Lemon Fruit Blend with Electrolytes, 3.9 oz, 10 count",GoGo Squeez,10.99,10.99,,,1.0,pound,False,True,True,https://images.cdn.shoprite.com/cell/00848860049742_597
3000,ShopRite Corporate,08818,Fruit,00890000001189,"Materne GoGo Squeez Apple Strawberry Fruit on the Go, 3.2 oz, 12 count",GoGo Squeez,9.99,9.99,,,1.0,ounce,False,True,True,https://assets.wakefern.com/is/image/wakefern/89000000118-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Fruit,00848860049704,"Gogo Squeez Active Cherry, Raspberry & Lime Fruit Blend with Electrolytes, 3.9 oz, 4 count",GoGo Squeez,4.49,4.49,,,1.0,ounce,False,True,True,https://images.cdn.shoprite.com/cell/00848860049704_1
3000,ShopRite Corporate,08818,Fruit,00850050515005,"Fruit Riot! Sour Grapes Candy, 8 oz",Fruit Riot!,7.69,7.69,,,1.0,ounce,False,True,True,https://images.cdn.shoprite.com/cell/00850050515005_1
3000,ShopRite Corporate,08818,Fruit,00850050515029,"Fruit Riot! Sour Mango Candy, 8 oz",Fruit Riot!,7.69,7.69,,,1.0,ounce,False,True,True,https://images.cdn.shoprite.com/cell/00850050515029_1
3000,ShopRite Corporate,08818,Fruit,00850050515036,"Fruit Riot! Sour Pineapple Candy, 8 oz",Fruit Riot!,7.69,7.69,,,1.0,ounce,False,False,True,https://images.cdn.shoprite.com/cell/00850050515036_1
3000,ShopRite Corporate,08818,Fruit,00850050515043,"Fruit Riot! Chili Lime Spicy Mango, 8 oz",Fruit Riot!,6.99,6.99,,,1.0,ounce,False,False,True,https://images.cdn.shoprite.com/cell/00850050515043_1
3000,ShopRite Corporate,08818,Fruit,00848860002556,"GoGo Squeez Boulder Berry and Zippin' Pear Fruit & Veggiez on the Go Variety Pack, 3.2 oz, 12 count",GoGo Squeez,10.49,10.49,,,1.0,ounce,False,False,False,https://images.cdn.shoprite.com/cell/00848860002556_597
3000,ShopRite Corporate,08818,Fruit,00850050515012,"Fruit Riot! Sour Grapes Mix Candy, 8 oz",Fruit Riot!,7.69,7.69,,,1.0,ounce,False,False,True,https://images.cdn.shoprite.com/cell/00850050515012_1
3000,ShopRite Corporate,08818,Fruit,00850050515081,"Fruit Riot! Strawberry Peach Sour Mango Mix, 8 oz",Fruit Riot!,7.69,7.69,,,1.0,ounce,False,False,True,https://assets.wakefern.com/is/image/wakefern/85005051508-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Fruit,00853602002831,"Columbia Fruit Red, White & Blue Mix Sliced Strawberries, Bananas, Blueberries, 40 oz",Columbia Fruit,9.99,9.99,On Sale! Limit 4,2025-12-14,1.0,ounce,False,True,True,https://assets.wakefern.com/is/image/wakefern/85360200283-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Fruit,00810051010930,"Sundia True Fruit Cherry Medley, 32 oz",True Fruit,6.99,6.99,,,1.0,ounce,False,False,True,https://assets.wakefern.com/is/image/wakefern/81005101093-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Fruit,00848860049728,"GoGo Squeez Active Strawberry, Pineapple & Orange Fruit Blend with Electrolytes, 3.9 oz, 10 count",GoGo Squeez,10.99,10.99,,,1.0,pound,False,True,True,https://images.cdn.shoprite.com/cell/00848860049728_597
3000,ShopRite Corporate,08818,Fruit,00041190410859,"Bowl & Basket Dragon Fruit Chunks, 12 oz",Bowl & Basket,3.99,3.99,,,1.0,ounce,False,True,False,https://images.cdn.shoprite.com/cell/00041190410859_1
3000,ShopRite Corporate,08818,Fruit,00041190410897,"Bowl & Basket Tropical Fruit Blend, 12 oz",Bowl & Basket,3.29,3.29,,,1.0,ounce,False,True,False,https://images.cdn.shoprite.com/cell/00041190410897_1
3000,ShopRite Corporate,08818,Fruit,00000000030403,"Fresh Dragon Fruit, each",Fresh,2.49,2.49,On Sale!,2025-12-14,1.0,each,False,False,False,https://images.cdn.shoprite.com/cell/00000000030403_1
3000,ShopRite Corporate,08818,Fruit,00000000040303,"Fresh Kiwi Fruit, each",Fresh,0.67,0.67,,,1.0,each,False,False,False,https://images.cdn.shoprite.com/cell/00000000040303_1
3000,ShopRite Corporate,08818,Fruit,00000000043977,"Fresh Passion Fruit, each",Fresh,2.99,2.99,,,1.0,each,False,False,False,https://images.cdn.shoprite.com/cell/00000000043977.jpg
3000,ShopRite Corporate,08818,Fruit,00000000044288,"Fresh Sharon Fruit, each",Fresh,2.5,2.5,,,1.0,each,False,False,False,https://assets.wakefern.com/is/image/wakefern/4428-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Fruit,00052525404245,"Campoverde Fruit & Veggie Blenders Fit & Wellness Pre-Cut Fruits and Vegetables, 8 oz, 4 count",Campoverde,12.99,12.99,,,1.0,pound,False,True,False,https://assets.wakefern.com/is/image/wakefern/5252540424-001?$Mi9Product_cell$
3000,ShopRite Corporate,08818,Fruit,00850065016108,"Pitaya Foods Swirl Passion Fruit & Dragon Fruit Smoothie Bowl, 8 fl oz",Pitaya Foods,4.99,4.99,,,1.0,fluidOunceUS,False,True,True,https://images.cdn.shoprite.com/cell/00850065016108_1
3000,ShopRite Corporate,08818,Fruit,00810067727983,"Reese's Banana Slices Frozen Fruit, 8 oz",Reese's,8.19,8.19,,,1.0,ounce,False,False,False,https://images.cdn.shoprite.com/cell/00810067727983_1
